MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5D90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6130 | tokens.c:136
FREE t @ 0000016CB71A6130 | ast.c:401
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5CE0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A65F0 | tokens.c:136
FREE (t)->string @ 0000016CB71A5CE0 | ast.c:404
FREE t @ 0000016CB71A65F0 | ast.c:404
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5E50 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6650 | tokens.c:136
MALLOC strlen(t->string) + 1 (8) @ 0000016CB71A5DE0 | ast.c:213
FREE (t)->string @ 0000016CB71A5E50 | ast.c:226
FREE t @ 0000016CB71A6650 | ast.c:226
MALLOC sizeof(VarDecl) (24) @ 0000016CB71A6290 | ast.c:406
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5D00 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6570 | tokens.c:136
REALLOC (&exprs)->elements @ 0000000000000000 with ((&exprs)->capacity) * sizeof(expr) (16) -> @ 0000016CB71A6650 | ast.c:524
FREE (t)->string @ 0000016CB71A5D00 | ast.c:525
FREE t @ 0000016CB71A6570 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5FC0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6130 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A69C0 | ast.c:263
FREE t @ 0000016CB71A6130 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A63F0 | tokens.c:136
FREE (t)->string @ 0000016CB71A5F30 | ast.c:368
FREE t @ 0000016CB71A63F0 | ast.c:368
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5DA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6130 | tokens.c:136
FREE t @ 0000016CB71A6130 | ast.c:239
MALLOC sizeof(Expression) (32) @ 0000016CB71A6E10 | ast.c:240
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5C90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6530 | tokens.c:136
MALLOC sizeof(FieldAccess) (16) @ 0000016CB71A65F0 | ast.c:370
MALLOC sizeof(Expression) (32) @ 0000016CB71A74A0 | ast.c:373
FREE (t)->string @ 0000016CB71A5C90 | ast.c:455
FREE t @ 0000016CB71A6530 | ast.c:455
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5E70 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6610 | tokens.c:136
MALLOC sizeof(Assign) (16) @ 0000016CB71A6470 | ast.c:462
MALLOC sizeof(Expression) (32) @ 0000016CB71A72C0 | ast.c:263
FREE t @ 0000016CB71A6610 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A61B0 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A7830 | ast.c:465
FREE (t)->string @ 0000016CB71A5F30 | ast.c:525
FREE t @ 0000016CB71A61B0 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A6000 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6590 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A7170 | ast.c:263
FREE t @ 0000016CB71A6590 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A63B0 | tokens.c:136
FREE (t)->string @ 0000016CB71A5F30 | ast.c:368
FREE t @ 0000016CB71A63B0 | ast.c:368
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A6020 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6130 | tokens.c:136
FREE t @ 0000016CB71A6130 | ast.c:239
MALLOC sizeof(Expression) (32) @ 0000016CB71A75F0 | ast.c:240
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6130 | tokens.c:136
MALLOC sizeof(FieldAccess) (16) @ 0000016CB71A61B0 | ast.c:370
MALLOC sizeof(Expression) (32) @ 0000016CB71A7230 | ast.c:373
FREE (t)->string @ 0000016CB71A5F30 | ast.c:455
FREE t @ 0000016CB71A6130 | ast.c:455
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F50 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6610 | tokens.c:136
MALLOC sizeof(Assign) (16) @ 0000016CB71A6670 | ast.c:462
MALLOC sizeof(Expression) (32) @ 0000016CB71A73E0 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5DC0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6130 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A7200 | ast.c:465
REALLOC (&exprs)->elements @ 0000016CB71A6650 with ((&exprs)->capacity) * sizeof(expr) (48) -> @ 0000016CB719A9C0 | ast.c:524
FREE (t)->string @ 0000016CB71A5DC0 | ast.c:525
FREE t @ 0000016CB71A6130 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5C90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6650 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A7530 | ast.c:387
FREE (t)->string @ 0000016CB71A5C90 | ast.c:388
FREE t @ 0000016CB71A6650 | ast.c:388
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5DC0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A62B0 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A74D0 | ast.c:263
FREE t @ 0000016CB71A62B0 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5CD0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6210 | tokens.c:136
FREE (t)->string @ 0000016CB71A5CD0 | ast.c:525
FREE t @ 0000016CB71A6210 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6690 | tokens.c:136
FREE (t)->string @ 0000016CB71A5F30 | ast.c:529
FREE t @ 0000016CB71A6690 | ast.c:529
MALLOC sizeof(Block) (24) @ 0000016CB71A6210 | ast.c:530
REALLOC (&funcs)->elements @ 0000016CB719AE70 with ((&funcs)->capacity) * sizeof(func) (48) -> @ 0000016CB719AA80 | ast.c:786
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5C90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6130 | tokens.c:136
FREE (t)->string @ 0000016CB71A5C90 | ast.c:540
FREE t @ 0000016CB71A6130 | ast.c:540
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5E50 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A67B0 | tokens.c:136
FREE t @ 0000016CB71A67B0 | ast.c:545
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6590 | tokens.c:136
FREE (t)->string @ 0000016CB71A5F30 | ast.c:549
FREE t @ 0000016CB71A6590 | ast.c:549
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5E80 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6650 | tokens.c:136
FREE (t)->string @ 0000016CB71A5E80 | ast.c:553
FREE t @ 0000016CB71A6650 | ast.c:553
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5C90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6550 | tokens.c:136
FREE (t)->string @ 0000016CB71A5C90 | ast.c:557
FREE t @ 0000016CB71A6550 | ast.c:557
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5E80 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A62F0 | tokens.c:136
FREE t @ 0000016CB71A62F0 | ast.c:565
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6130 | tokens.c:136
FREE (t)->string @ 0000016CB71A5F30 | ast.c:569
FREE t @ 0000016CB71A6130 | ast.c:569
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5C90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A67B0 | tokens.c:136
MALLOC strlen(t->string) + 1 (2) @ 0000016CB71A5E90 | ast.c:213
FREE (t)->string @ 0000016CB71A5C90 | ast.c:217
FREE t @ 0000016CB71A67B0 | ast.c:217
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6130 | tokens.c:136
REALLOC ty @ 0000016CB71A5E90 with len + 1 (5) -> @ 0000016CB71A5EC0 | ast.c:222
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:226
FREE t @ 0000016CB71A6130 | ast.c:226
REALLOC (&fields)->elements @ 0000000000000000 with ((&fields)->capacity) * sizeof(field) (16) -> @ 0000016CB71A6130 | ast.c:571
REALLOC (&fields_t)->elements @ 0000000000000000 with ((&fields_t)->capacity) * sizeof(field_t) (16) -> @ 0000016CB71A63D0 | ast.c:572
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5CD0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A63B0 | tokens.c:136
FREE (t)->string @ 0000016CB71A5CD0 | ast.c:576
FREE t @ 0000016CB71A63B0 | ast.c:576
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5E90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6590 | tokens.c:136
FREE t @ 0000016CB71A6590 | ast.c:565
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5CE0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A62B0 | tokens.c:136
FREE (t)->string @ 0000016CB71A5CE0 | ast.c:569
FREE t @ 0000016CB71A62B0 | ast.c:569
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6230 | tokens.c:136
MALLOC strlen(t->string) + 1 (6) @ 0000016CB71A5C90 | ast.c:213
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:226
FREE t @ 0000016CB71A6230 | ast.c:226
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6550 | tokens.c:136
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:581
FREE t @ 0000016CB71A6550 | ast.c:581
MALLOC sizeof(Struct) (56) @ 0000016CB719AB00 | ast.c:582
MALLOC l + 1 (8) @ 0000016CB71A5CC0 | ast.c:584
MALLOC sizeof(Type) (16) @ 0000016CB71A62B0 | ast.c:590
MALLOC sizeof(TypeDef) (16) @ 0000016CB71A6230 | ast.c:593
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F70 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A62D0 | tokens.c:136
FREE (t)->string @ 0000016CB71A5F70 | ast.c:604
FREE t @ 0000016CB71A62D0 | ast.c:604
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
REALLOC tok @ 0000016CB71A5EA0 with (tok_cap) * sizeof(next) (18) -> @ 0000016CB71A67B0 | tokens.c:127
MALLOC sizeof(Token) (16) @ 0000016CB71A62D0 | tokens.c:136
FREE t @ 0000016CB71A62D0 | ast.c:609
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6650 | tokens.c:136
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:613
FREE t @ 0000016CB71A6650 | ast.c:613
MALLOC sizeof(FunctionDef) (80) @ 0000016CB71A4E40 | ast.c:616
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5CD0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A64D0 | tokens.c:136
REALLOC (&args)->elements @ 0000000000000000 with ((&args)->capacity) * sizeof(t->string) (16) -> @ 0000016CB71A62D0 | ast.c:631
FREE t @ 0000016CB71A64D0 | ast.c:632
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A62F0 | tokens.c:136
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:636
FREE t @ 0000016CB71A62F0 | ast.c:636
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A64D0 | tokens.c:136
MALLOC strlen(t->string) + 1 (2) @ 0000016CB71A5CE0 | ast.c:213
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:217
FREE t @ 0000016CB71A64D0 | ast.c:217
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A64D0 | tokens.c:136
REALLOC ty @ 0000016CB71A5CE0 with len + 1 (9) -> @ 0000016CB71A62F0 | ast.c:222
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:226
FREE t @ 0000016CB71A64D0 | ast.c:226
REALLOC (&args_t)->elements @ 0000000000000000 with ((&args_t)->capacity) * sizeof(ty) (16) -> @ 0000016CB71A6310 | ast.c:638
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5CE0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6490 | tokens.c:136
FREE (t)->string @ 0000016CB71A5CE0 | ast.c:641
FREE t @ 0000016CB71A6490 | ast.c:641
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F30 | tokens.c:98
REALLOC tok @ 0000016CB71A5F30 with (tok_cap) * sizeof(next) (18) -> @ 0000016CB71A6650 | tokens.c:127
MALLOC sizeof(Token) (16) @ 0000016CB71A6330 | tokens.c:136
FREE t @ 0000016CB71A6330 | ast.c:632
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5CE0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6330 | tokens.c:136
FREE (t)->string @ 0000016CB71A5CE0 | ast.c:636
FREE t @ 0000016CB71A6330 | ast.c:636
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5CE0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6330 | tokens.c:136
MALLOC strlen(t->string) + 1 (2) @ 0000016CB71A5EA0 | ast.c:213
FREE (t)->string @ 0000016CB71A5CE0 | ast.c:217
FREE t @ 0000016CB71A6330 | ast.c:217
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5D00 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6330 | tokens.c:136
REALLOC ty @ 0000016CB71A5EA0 with len + 1 (3) -> @ 0000016CB71A5F70 | ast.c:222
FREE (t)->string @ 0000016CB71A5D00 | ast.c:217
FREE t @ 0000016CB71A6330 | ast.c:217
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6690 | tokens.c:136
REALLOC ty @ 0000016CB71A5F70 with len + 1 (6) -> @ 0000016CB71A5CE0 | ast.c:222
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:226
FREE t @ 0000016CB71A6690 | ast.c:226
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A63B0 | tokens.c:136
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:645
FREE t @ 0000016CB71A63B0 | ast.c:645
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6330 | tokens.c:136
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:654
FREE t @ 0000016CB71A6330 | ast.c:654
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5D00 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6530 | tokens.c:136
FREE (t)->string @ 0000016CB71A5D00 | ast.c:658
FREE t @ 0000016CB71A6530 | ast.c:658
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6330 | tokens.c:136
MALLOC strlen(t->string) + 1 (5) @ 0000016CB71A5F30 | ast.c:213
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:226
FREE t @ 0000016CB71A6330 | ast.c:226
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6690 | tokens.c:136
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:508
FREE t @ 0000016CB71A6690 | ast.c:508
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5D10 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6490 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A7560 | ast.c:395
FREE (t)->string @ 0000016CB71A5D10 | ast.c:397
FREE t @ 0000016CB71A6490 | ast.c:397
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5D00 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6530 | tokens.c:136
FREE t @ 0000016CB71A6530 | ast.c:401
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5ED0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6330 | tokens.c:136
FREE (t)->string @ 0000016CB71A5ED0 | ast.c:404
FREE t @ 0000016CB71A6330 | ast.c:404
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5D10 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A64F0 | tokens.c:136
MALLOC strlen(t->string) + 1 (2) @ 0000016CB71A5EA0 | ast.c:213
FREE (t)->string @ 0000016CB71A5D10 | ast.c:217
FREE t @ 0000016CB71A64F0 | ast.c:217
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5D10 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6690 | tokens.c:136
REALLOC ty @ 0000016CB71A5EA0 with len + 1 (5) -> @ 0000016CB71A5ED0 | ast.c:222
FREE (t)->string @ 0000016CB71A5D10 | ast.c:226
FREE t @ 0000016CB71A6690 | ast.c:226
MALLOC sizeof(VarDecl) (24) @ 0000016CB71A6330 | ast.c:406
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6690 | tokens.c:136
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:411
FREE t @ 0000016CB71A6690 | ast.c:411
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F70 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6770 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A73B0 | ast.c:263
FREE (t)->string @ 0000016CB71A5F70 | ast.c:273
FREE t @ 0000016CB71A6770 | ast.c:273
FREE expr @ 0000016CB71A73B0 | ast.c:274
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6370 | tokens.c:136
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:428
FREE t @ 0000016CB71A6370 | ast.c:428
MALLOC sizeof(Expression) (32) @ 0000016CB71A71D0 | ast.c:429
MALLOC sizeof(Expression) (32) @ 0000016CB71A7590 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5D10 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6530 | tokens.c:136
FREE t @ 0000016CB71A6530 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6350 | tokens.c:136
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:279
FREE t @ 0000016CB71A6350 | ast.c:279
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6530 | tokens.c:136
FREE (t)->string @ 0000016CB71A5EA0 | ast.c:368
FREE t @ 0000016CB71A6530 | ast.c:368
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6350 | tokens.c:136
FREE t @ 0000016CB71A6350 | ast.c:239
MALLOC sizeof(Expression) (32) @ 0000016CB71A77D0 | ast.c:240
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F70 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6350 | tokens.c:136
MALLOC sizeof(FieldAccess) (16) @ 0000016CB71A66F0 | ast.c:370
MALLOC sizeof(Expression) (32) @ 0000016CB71A7410 | ast.c:373
REALLOC (&exprs)->elements @ 0000000000000000 with ((&exprs)->capacity) * sizeof(expr) (16) -> @ 0000016CB71A6550 | ast.c:524
FREE (t)->string @ 0000016CB71A5F70 | ast.c:525
FREE t @ 0000016CB71A6350 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A5F70 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A63F0 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A70B0 | ast.c:263
FREE t @ 0000016CB71A63F0 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A78D0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6350 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A75C0 | ast.c:263
FREE (t)->string @ 0000016CB71A78D0 | ast.c:273
FREE t @ 0000016CB71A6350 | ast.c:273
FREE expr @ 0000016CB71A75C0 | ast.c:274
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7920 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6350 | tokens.c:136
FREE (t)->string @ 0000016CB71A7920 | ast.c:428
FREE t @ 0000016CB71A6350 | ast.c:428
MALLOC sizeof(Expression) (32) @ 0000016CB71A7290 | ast.c:429
MALLOC sizeof(Expression) (32) @ 0000016CB71A7320 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A79A0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6350 | tokens.c:136
FREE t @ 0000016CB71A6350 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A78C0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6350 | tokens.c:136
FREE (t)->string @ 0000016CB71A78C0 | ast.c:279
FREE t @ 0000016CB71A6350 | ast.c:279
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7C00 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6350 | tokens.c:136
FREE (t)->string @ 0000016CB71A7C00 | ast.c:368
FREE t @ 0000016CB71A6350 | ast.c:368
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7A60 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6690 | tokens.c:136
FREE t @ 0000016CB71A6690 | ast.c:239
MALLOC sizeof(Expression) (32) @ 0000016CB71A71A0 | ast.c:240
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7B50 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6350 | tokens.c:136
MALLOC sizeof(FieldAccess) (16) @ 0000016CB71A6370 | ast.c:370
MALLOC sizeof(Expression) (32) @ 0000016CB71A7710 | ast.c:373
REALLOC op @ 0000000000000000 with (op_cap) * sizeof(t->string[0]) (2) -> @ 0000016CB71A7A80 | ast.c:476
FREE t @ 0000016CB71A6350 | ast.c:477
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7B40 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6350 | tokens.c:136
MALLOC sizeof(BinOp) (32) @ 0000016CB71A7500 | ast.c:490
MALLOC sizeof(Expression) (32) @ 0000016CB71A77A0 | ast.c:263
FREE (t)->string @ 0000016CB71A7B40 | ast.c:273
FREE t @ 0000016CB71A6350 | ast.c:273
FREE expr @ 0000016CB71A77A0 | ast.c:274
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7AD0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6530 | tokens.c:136
FREE (t)->string @ 0000016CB71A7AD0 | ast.c:428
FREE t @ 0000016CB71A6530 | ast.c:428
MALLOC sizeof(Expression) (32) @ 0000016CB71A72F0 | ast.c:429
MALLOC sizeof(Expression) (32) @ 0000016CB71A75C0 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7B60 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A63B0 | tokens.c:136
FREE t @ 0000016CB71A63B0 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7B20 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6430 | tokens.c:136
FREE (t)->string @ 0000016CB71A7B20 | ast.c:279
FREE t @ 0000016CB71A6430 | ast.c:279
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7C50 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6350 | tokens.c:136
FREE (t)->string @ 0000016CB71A7C50 | ast.c:368
FREE t @ 0000016CB71A6350 | ast.c:368
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A79E0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6690 | tokens.c:136
FREE t @ 0000016CB71A6690 | ast.c:239
MALLOC sizeof(Expression) (32) @ 0000016CB71A7260 | ast.c:240
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7970 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6690 | tokens.c:136
MALLOC sizeof(FieldAccess) (16) @ 0000016CB71A6490 | ast.c:370
MALLOC sizeof(Expression) (32) @ 0000016CB71A77A0 | ast.c:373
MALLOC sizeof(Expression) (32) @ 0000016CB71A7620 | ast.c:495
FREE (t)->string @ 0000016CB71A7970 | ast.c:508
FREE t @ 0000016CB71A6690 | ast.c:508
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7970 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A6690 | tokens.c:136
FREE (t)->string @ 0000016CB71A7970 | ast.c:428
FREE t @ 0000016CB71A6690 | ast.c:428
MALLOC sizeof(Expression) (32) @ 0000016CB71A73B0 | ast.c:429
MALLOC sizeof(Expression) (32) @ 0000016CB71A7650 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7A40 | tokens.c:98
REALLOC tok @ 0000016CB71A7A40 with (tok_cap) * sizeof(next) (18) -> @ 0000016CB71A6350 | tokens.c:127
MALLOC sizeof(Token) (16) @ 0000016CB71A63F0 | tokens.c:136
FREE t @ 0000016CB71A63F0 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A78E0 | tokens.c:98
